"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5"
4,0,2,16,2,3,17,9,3,2,1,0,123,115,6,0,2,32.1219512195122,0,1.33333333333333,"http://rosettacode.org/wiki/Conway%27s_Game_of_Life",0,0.0029112306113623,0.232978615608369,0.62758902553456,0.136500253041846
0,0,0,0,0,0,0,0,1,0,0,0,5,5,2,2,0,40.6,2,0,"http://rosettacode.org//wiki/Copy_a_string",0.0799439450684937,0.913521424995959,0,0.00644871060383031,0
0,0,0,0,1,0,2,1,0,0,0,0,3,3,2,2,0,47.6666666666667,2,0,"http://rosettacode.org//wiki/Copy_a_string",0.079579083350426,0.920335741535567,0,0,0
3,0,2,0,0,1,1,0,0,0,0,0,14,13,0,0,1,21.4285714285714,0,1,"http://rosettacode.org//wiki/Count_in_factors",0,0.88190213166471,0.117988912533609,0,0
0,0,0,1,0,0,1,0,1,0,0,0,3,3,2,2,0,55.3333333333333,2,0,"http://rosettacode.org//wiki/Count_in_octal",0.079579083350426,0.920335741535567,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,33,0,2,"http://rosettacode.org//wiki/Count_occurrences_of_a_substring",0,0.975157010663735,0,0.0246296931955717,0
0,0,0,2,1,0,4,0,0,0,0,0,15,13,2,0,0,30,0,2,"http://rosettacode.org//wiki/Count_the_coins",0,0.892875743247806,0,0.0518199377810841,0.0551011225576416
0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,18.5,0,0,"http://rosettacode.org//wiki/Count_the_coins",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,1,1,0,5,0,0,0,0,0,22,19,2,0,1,22.1818181818182,0,2,"http://rosettacode.org//wiki/Count_the_coins",0,0.824946056422067,0.116948289450217,0.00851890623062102,0.0494864147545629
0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,18.5,0,0,"http://rosettacode.org//wiki/Count_the_coins",0,0.991577821714465,0,0.00820989773184782,0
3,0,0,2,0,4,4,4,1,0,0,0,8,8,1,1,0,36.375,1,0,"http://rosettacode.org//wiki/Count_the_coins",0.0396559469906042,0.915798861769929,0,0.0443932509152691,0
0,0,0,0,1,0,2,1,0,0,0,0,15,15,0,0,0,20.6666666666667,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Counting_sort",0,0.884842549884693,0,0.11493856824608,0
0,0,0,0,0,0,1,0,0,0,0,0,9,8,1,0,0,23.4444444444444,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Counting_sort",0,0.938143734966217,0,0.0343649412169932,0.0272832382646064
0,0,0,1,0,0,1,0,0,0,0,0,13,9,4,0,0,24.9230769230769,0,0,"http://rosettacode.org//wiki/Create_a_two-dimensional_array_at_runtime",0,0.895623291073874,0,0,0.104188952693707
0,0,0,2,0,0,9,0,0,0,0,0,60,57,4,1,0,31.15,1,0,"http://rosettacode.org//wiki/Create_an_HTML_table",0.0371598930539041,0.503535100220324,0,0.389508395536854,0.0696328702610587
0,0,0,2,0,0,0,0,0,0,0,0,18,14,5,1,0,31.8333333333333,1,0,"http://rosettacode.org//wiki/Associative_array/Creation",0.0341343604643428,0.852370857208429,0,0,0.113360554237241
2,0,1,9,1,2,7,0,0,1,0,0,50,46,3,0,1,30.82,0,4,"http://rosettacode.org//wiki/Bitmap/B%C3%A9zier_curves/Cubic",0,0.599621094122375,0.116410693676138,0.212395058293074,0.07146396492204
0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,0,0,15.8888888888889,0,1,"http://rosettacode.org//wiki/Currying",0,0.934104983036888,0,0.0656791818549031,0
0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,48.5,0,0,"http://rosettacode.org//wiki/XML/DOM_serialization",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,68.8571428571429,0,0,"http://rosettacode.org//wiki/Date_format",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,2,0,0,0,1,1,1,0,0,38,32,7,1,0,38.7105263157895,1,1,"http://rosettacode.org//wiki/Date_manipulation",0.0299951334127172,0.699051612193071,0,0.0991410317656601,0.171677350737232
1,0,0,2,0,0,0,2,0,0,0,0,5,5,0,0,0,27.2,0,0,"http://rosettacode.org//wiki/Day_of_the_week",0,0.966946605138362,0,0.0328395909274421,0
0,3,0,0,0,0,4,0,0,0,0,0,17,15,2,0,0,25.2352941176471,0,0,"http://rosettacode.org//wiki/Day_of_the_week",0,0.8764992426926,0,0.0687298824340047,0.0545664765292121
0,0,0,7,1,0,4,3,1,1,0,3,79,60,19,0,0,26.6708860759494,0,1,"http://rosettacode.org//wiki/Deal_cards_for_FreeCell",0,0.434473394583978,0,0.0272659309649186,0.538163430079404
0,0,0,2,0,0,1,0,0,0,0,0,28,22,6,0,0,32.1071428571429,0,0,"http://rosettacode.org//wiki/Death_Star",0,0.801874529427857,0,0.0286352284463297,0.169313212886145
0,0,0,7,0,0,2,12,0,0,0,0,36,36,0,0,0,23.75,0,0,"http://rosettacode.org//wiki/Roman_numerals/Decode",0,0.712424033852003,0,0.287346420615205,0
0,0,0,0,0,3,3,2,0,0,0,0,57,51,6,0,0,26.1754385964912,0,0,"http://rosettacode.org//wiki/Roman_numerals/Decode",0,0.564415271377318,0,0.273829425913717,0.161560845473919
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Roman_numerals/Decode",0,0.999788227239816,0,0,0
0,0,0,1,0,2,9,0,0,0,0,0,27,27,0,0,0,26.037037037037,0,0,"http://rosettacode.org//wiki/Roman_numerals/Decode",0,0.786317683580303,0,0.213457341028432,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Roman_numerals/Decode",0,0.999788227239816,0,0,0
0,0,0,1,2,1,1,0,0,0,0,0,10,10,0,0,0,20,0,0,"http://rosettacode.org//wiki/Deepcopy",0,0.925894577511523,0,0.0738890795867648,0
0,0,0,1,1,0,1,0,0,0,0,0,11,11,0,0,0,16.9090909090909,0,0,"http://rosettacode.org//wiki/Deepcopy",0,0.917684171986158,0,0.0820989773186268,0
2,0,0,3,2,0,5,2,0,0,0,0,24,24,8,8,0,24.0416666666667,8,1,"http://rosettacode.org//wiki/Define_a_primitive_data_type",0.319333344512874,0.597522668177196,0,0.0834312962740668,0
0,0,0,1,0,0,1,0,0,0,0,0,5,5,3,3,0,20.4,3,0,"http://rosettacode.org//wiki/Queue/Definition",0.119709161420027,0.880268749000727,0,0,0
0,0,1,0,1,0,0,6,0,0,0,0,14,14,0,0,0,22,0,0,"http://rosettacode.org//wiki/Queue/Definition",0,0.893052955410064,0,0.106728670514212,0
1,0,1,0,1,0,3,2,0,0,0,0,23,21,0,0,2,25.7826086956522,0,0,"http://rosettacode.org//wiki/Delegates",0,0.770876049733397,0.229113993397739,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,34,0,0,"http://rosettacode.org//wiki/Delete_a_file",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,1,0,0,0,0,0,10,10,0,0,0,22.4,0,0,"http://rosettacode.org//wiki/Delete_a_file",0,0.925894577511523,0,0.0738890795867648,0
8,0,2,12,0,0,10,0,0,0,0,0,35,34,2,1,0,28.8571428571429,1,1,"http://rosettacode.org//wiki/Anagrams/Deranged_anagrams",0.0411294261852956,0.698418277959938,0,0.247195461395182,0.0130965778504583
1,0,0,0,0,0,0,0,2,0,0,0,6,6,2,2,0,54.6666666666667,2,2,"http://rosettacode.org//wiki/Detect_division_by_zero",0.0798807399597652,0.905350232126369,0,0.0146824897264994,0
0,0,0,1,0,0,1,0,1,0,0,0,9,6,4,1,0,42.7777777777778,1,1,"http://rosettacode.org//wiki/Determine_if_a_string_is_numeric",0.0395796798026086,0.892751040104554,0,0,0.0675360177365626
1,0,0,2,1,0,2,0,0,0,0,1,17,15,2,0,0,21.5882352941176,0,2,"http://rosettacode.org//wiki/Digital_root",0,0.8764992426926,0,0.0687298824340047,0.0545664765292121
6,0,4,4,0,0,4,0,0,1,0,1,65,58,5,0,2,35.0769230769231,0,2.5,"http://rosettacode.org//wiki/Discordian_date",0,0.473914605903013,0.233319676062332,0.170214237286598,0.122557298877161
0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,55.5,0,0,"http://rosettacode.org//wiki/Discordian_date",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,7,0,0,3,0,1,0,0,0,25,25,4,4,0,36.92,4,0,"http://rosettacode.org//wiki/Greyscale_bars/Display",0.15887660839733,0.696515536838578,0,0.144637887170449,0
0,0,0,0,0,0,1,5,0,0,0,0,6,6,1,1,0,26.6666666666667,1,0,"http://rosettacode.org//wiki/Distributed_programming",0.0397823572080613,0.932141247509115,0,0.0279256926699253,0
0,0,0,0,0,0,0,7,0,0,0,0,9,9,0,0,0,24.3333333333333,0,0,"http://rosettacode.org//wiki/Distributed_programming",0,0.934104983036888,0,0.0656791818549031,0
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,12.75,0,0,"http://rosettacode.org//wiki/Loops/Do-while",0,0.975157010663735,0,0.0246296931955717,0
0,0,0,0,0,0,3,0,0,0,0,0,17,17,4,4,0,25,4,3,"http://rosettacode.org//wiki/Loops/Do-while",0.159382249267159,0.761885079795337,0,0.0787676541890579,0
0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,1,0,0,"http://rosettacode.org//wiki/Loops/Do-while",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,0,0,0,5,1,0,0,0,0,26,25,0,0,1,19.3846153846154,0,2,"http://rosettacode.org//wiki/Loops/Do-while",0,0.783444422710358,0.117935744094296,0.0985047284692059,0
0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,1,0,0,"http://rosettacode.org//wiki/Loops/Do-while",0,0.966946605138362,0,0.0328395909274421,0
2,0,1,2,0,0,1,0,0,0,0,0,10,10,2,2,0,37.4,2,2,"http://rosettacode.org//wiki/Dot_product",0.0796279195248509,0.872665460647988,0,0.0476176062171968,0
1,0,1,0,0,0,7,0,0,0,0,0,14,13,2,2,1,26.9285714285714,2,2,"http://rosettacode.org//wiki/Dot_product",0.0774765476856007,0.810276493672394,0.1122565928769,0,0
0,0,0,0,0,3,7,1,0,0,0,0,26,22,3,0,1,23.1538461538462,0,0,"http://rosettacode.org//wiki/Dot_product",0,0.796163824515937,0.116253465420045,0.00959614934467016,0.077891641724274
1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,39,0,0,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.999788227239816,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,38,0,0,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.999788227239816,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,19,0,0,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,0,0,0,5,0,0,0,0,0,12,12,0,0,0,18,0,2,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.909473766460793,0,0.0903088750504883,0
0,0,0,0,0,0,1,0,0,0,0,0,7,7,0,0,0,16,0,0,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,0,0,"http://rosettacode.org//wiki/Loops/Downward_for",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,4,1,0,8,0,1,0,0,0,78,49,32,3,0,37.1153846153846,3,0,"http://rosettacode.org//wiki/Dragon_curve",0.095039161790048,0.177647289831941,0,0,0.727422605738861
1,0,1,3,1,3,15,0,2,2,0,0,47,44,0,0,3,28.8510638297872,0,2,"http://rosettacode.org//wiki/Draw_a_clock",0,0.588831691112256,0.353971619742049,0.0572898109966261,0
2,0,0,0,4,0,11,0,2,1,0,2,44,41,3,3,3,33.6818181818182,3,2,"http://rosettacode.org//wiki/Draw_a_sphere",0.114655324084814,0.533235957055627,0.352384494890669,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,33.6666666666667,1,0,"http://rosettacode.org//wiki/Dynamic_variable_names",0.0399719725342469,0.956654826117896,0,0.00322435530190667,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,25.3333333333333,0,0,"http://rosettacode.org//wiki/Dynamic_variable_names",0,0.983367416189103,0,0.0164197954637069,0
0,0,1,3,0,0,1,0,1,0,0,0,17,17,0,0,0,30.4705882352941,0,0,"http://rosettacode.org//wiki/Echo_server",0,0.868421738833963,0,0.131358363709803,0
4,0,2,3,1,0,1,2,0,0,0,0,28,27,1,0,0,27.3214285714286,0,1.5,"http://rosettacode.org//wiki/Singly-linked_list/Element_definition",0,0.782566979691721,0,0.195009415419769,0.0222041009945265
2,0,2,1,0,0,0,2,1,0,0,0,11,11,0,0,0,42.1818181818182,0,0,"http://rosettacode.org//wiki/Singly-linked_list/Element_insertion",0,0.917684171986158,0,0.0820989773186268,0
0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,16,0,0,"http://rosettacode.org//wiki/Empty_string",0,0.991577821714465,0,0.00820989773184782,0
0,0,2,0,0,0,2,5,0,0,0,0,5,5,0,0,0,9,0,0,"http://rosettacode.org//wiki/Empty_string",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,1,0,0,1,1,0,0,0,0,17,17,1,1,0,29.1764705882353,1,0,"http://rosettacode.org//wiki/Roman_numerals/Encode",0.0390871010120471,0.842258125943569,0,0.11849726301934,0
1,5,0,1,0,2,7,0,0,0,0,0,56,52,4,0,0,28.2321428571429,0,0,"http://rosettacode.org//wiki/Roman_numerals/Encode",0,0.564880501760473,0,0.331924128376626,0.102984523731486
2,0,0,0,0,0,9,0,1,0,0,0,33,30,3,0,0,29.3030303030303,0,1,"http://rosettacode.org//wiki/Entropy",0,0.749348748198151,0,0.170734602262702,0.0797111306801006
0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,14,0,0,"http://rosettacode.org//wiki/Enumerations",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,46.3333333333333,0,0,"http://rosettacode.org//wiki/Environment_variables",0,0.983367416189103,0,0.0164197954637069,0
3,0,0,0,0,0,7,5,0,0,0,0,22,21,7,6,0,23.9090909090909,6,1,"http://rosettacode.org//wiki/Equilibrium_index",0.246219402941908,0.669431240259897,0,0.0845200385757596,0
2,0,0,0,0,0,3,1,0,0,0,2,11,11,4,4,0,31.8181818181818,4,2,"http://rosettacode.org//wiki/Ethiopian_multiplication",0.15976147991953,0.810912237012899,0,0.0293649794530219,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,24,0,0,"http://rosettacode.org//wiki/Ethiopian_multiplication",0,0.999788227239816,0,0,0
0,0,1,7,0,0,0,0,2,1,0,0,29,29,0,0,0,36.551724137931,0,0,"http://rosettacode.org/wiki/Euler%27s_sum_of_powers_conjecture",0,0.769896872529568,0,0.229877136492161,0
5,0,0,7,0,1,9,9,1,0,0,0,25,24,0,0,1,27.12,0,1,"http://rosettacode.org/wiki/Euler%27s_sum_of_powers_conjecture",0,0.791653901243489,0.117941412627371,0.0902900948688278,0
8,0,1,6,0,1,11,9,1,0,0,0,25,24,2,2,1,34.52,2,1,"http://rosettacode.org/wiki/Euler%27s_sum_of_powers_conjecture",0.0777660761467436,0.739659585149703,0.117454006053742,0.0651293113726454,0
6,0,0,6,0,1,8,9,1,0,0,0,22,21,0,0,1,31.1363636363636,0,1,"http://rosettacode.org/wiki/Euler%27s_sum_of_powers_conjecture",0,0.816282336842882,0.117958418226594,0.0656461940676923,0
5,0,0,9,0,1,9,16,1,0,0,0,38,37,0,0,1,24.1315789473684,0,1,"http://rosettacode.org/wiki/Euler%27s_sum_of_powers_conjecture",0,0.684930680312765,0.117867721697403,0.19708033167377,0
0,0,0,1,0,0,6,1,0,0,0,0,25,16,8,0,1,29.28,0,3.5,"http://rosettacode.org//wiki/Euler_method",0,0.730548295206955,0.0889655563732362,0,0.180395168052021
2,0,0,2,0,0,4,0,0,0,0,0,7,7,0,0,0,24.7142857142857,0,2,"http://rosettacode.org//wiki/Evaluate_binomial_coefficients",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,1,0,1,0,0,0,0,1,3,3,0,0,0,15.3333333333333,0,1,"http://rosettacode.org//wiki/Even_or_odd",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,2,0,0,0,0,0,7,6,1,0,0,14.1428571428571,0,1,"http://rosettacode.org//wiki/Even_or_odd",0,0.954520235521424,0,0.0174549965640724,0.0278178842930358
0,0,0,0,0,0,1,0,0,0,0,0,10,8,2,0,0,24.3,0,0,"http://rosettacode.org//wiki/Events",0,0.933816994635835,0,0.00954507614877113,0.0564377376287153
0,0,0,0,1,0,2,0,0,0,0,0,10,8,2,0,0,32.4,0,0,"http://rosettacode.org//wiki/Events",0,0.933816994635835,0,0.00954507614877113,0.0564377376287153
8,0,2,13,1,0,11,0,14,1,0,2,200,163,44,8,1,35.415,8,2.5,"http://rosettacode.org//wiki/Evolutionary_algorithm",0.211115081675736,0,0,0,0.789794707246004
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,20.3333333333333,0,0,"http://rosettacode.org//wiki/Exceptions",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,2,2,0,2,0,5,0,0,0,28,28,0,0,0,37.1071428571429,0,1,"http://rosettacode.org/wiki/Execute_HQ9%2B",0,0.778107278054933,0,0.221667238760299,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,39.5,0,0,"http://rosettacode.org//wiki/Execute_a_system_command",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,1,0,0,0,0,0,0,0,0,10,8,2,0,0,27.1,0,0,"http://rosettacode.org//wiki/Execute_a_system_command",0,0.933816994635835,0,0.00954507614877113,0.0564377376287153
2,0,1,1,1,0,0,0,0,0,0,0,12,12,0,0,0,20.25,0,2,"http://rosettacode.org//wiki/Exponentiation_operator",0,0.909473766460793,0,0.0903088750504883,0
0,0,0,1,1,0,1,0,0,0,0,0,13,11,2,0,0,20.0769230769231,0,1,"http://rosettacode.org//wiki/Factorial",0,0.909252243803019,0,0.0349099931281578,0.0556357685860711
0,0,0,0,0,0,2,0,0,0,0,0,8,7,0,0,1,20.75,0,0,"http://rosettacode.org//wiki/Factorial",0,0.892192152130401,0.107693165029388,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,16,0,0,"http://rosettacode.org//wiki/Factorial",0,0.999788227239816,0,0,0
1,1,0,0,0,1,7,0,0,0,0,0,18,16,2,0,0,22.5555555555556,0,0,"http://rosettacode.org//wiki/Factorial",0,0.868310992414996,0,0.0771848547604649,0.0542991535149975
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,16,0,0,"http://rosettacode.org//wiki/Factorial",0,0.999788227239816,0,0,0
0,0,7,2,2,2,7,17,0,0,0,0,41,38,1,1,3,23.6341463414634,1,1.5,"http://rosettacode.org//wiki/Factors_of_a_Mersenne_number",0.034693878334943,0.612244510493663,0.353211782585746,0,0
2,0,0,0,0,0,3,0,0,0,0,0,18,18,4,4,0,24.7777777777778,4,1,"http://rosettacode.org//wiki/Factors_of_an_integer",0.15931904415843,0.753713886925733,0,0.0870014333117413,0
0,0,0,0,0,0,7,1,0,0,0,0,17,14,4,2,1,23.9411764705882,2,1.66666666666667,"http://rosettacode.org//wiki/Factors_of_an_integer",0.0848659019193207,0.784195177386358,0.110329288542554,0,0.020632774235559
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12,0,0,"http://rosettacode.org//wiki/Factors_of_an_integer",0,0.999788227239816,0,0,0
0,0,0,0,0,1,18,1,0,0,0,1,50,43,6,0,1,38.74,0,0,"http://rosettacode.org//wiki/Factors_of_an_integer",0,0.611545763600781,0.114247607457577,0.114227333161003,0.159893484232291
5,0,0,10,1,1,9,1,0,1,0,0,55,43,11,0,1,27.9090909090909,0,1,"http://rosettacode.org//wiki/Fast_Fourier_transform",0,0.586359283306961,0.10963532640053,0,0.303954003816949
3,0,0,0,0,0,1,5,3,0,0,0,44,34,10,0,0,32.3181818181818,0,2,"http://rosettacode.org//wiki/Fast_Fourier_transform",0,0.686308564775092,0,0.0308154360909617,0.282723334172005
3,0,0,4,0,4,4,0,0,0,0,0,25,22,0,0,3,25,0,1.75,"http://rosettacode.org//wiki/Fibonacci_n-step_number_sequences",0,0.671854991678722,0.328227368840277,0,0
0,0,0,0,1,0,4,0,0,0,0,0,5,5,0,0,0,24.8,0,1,"http://rosettacode.org//wiki/Fibonacci_sequence",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,1,0,4,0,0,0,0,0,12,12,0,0,0,14.4166666666667,0,1,"http://rosettacode.org//wiki/Fibonacci_sequence",0,0.909473766460793,0,0.0903088750504883,0
2,0,1,0,0,0,1,0,0,0,0,0,8,8,0,0,0,32,0,0,"http://rosettacode.org//wiki/Fibonacci_sequence",0,0.942315388562264,0,0.0574692841230307,0
0,1,0,0,0,0,3,0,0,0,0,0,15,14,0,0,1,22.2666666666667,0,0,"http://rosettacode.org//wiki/Fibonacci_sequence",0,0.873748686574809,0.117998097958116,0.00814375886503232,0
0,0,0,1,1,0,2,0,0,0,0,0,17,17,0,0,0,20.1176470588235,0,1,"http://rosettacode.org//wiki/Fibonacci_sequence",0,0.868421738833963,0,0.131358363709803,0
4,0,0,17,0,0,26,0,0,2,0,0,96,89,8,1,0,24.9375,1,1,"http://rosettacode.org//wiki/Fibonacci_word",0.0289360126866269,0.228554927936894,0,0.555584436765217,0.186761935519971
0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,40.6666666666667,0,0,"http://rosettacode.org//wiki/File_modification_time",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,52,0,0,"http://rosettacode.org//wiki/File_modification_time",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,40.3333333333333,0,0,"http://rosettacode.org//wiki/File_size",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,1,0,2,0,0,1,0,0,0,16,14,1,1,2,23.75,1,1,"http://rosettacode.org//wiki/File_size",0.0333531593648286,0.751918101750649,0.214762399571387,0,0
0,0,1,0,1,0,1,1,0,0,0,0,4,4,0,0,0,21.5,0,0,"http://rosettacode.org//wiki/Filter",0,0.975157010663735,0,0.0246296931955717,0
2,0,1,1,0,0,1,0,0,0,0,0,5,5,0,0,0,28.2,0,0,"http://rosettacode.org//wiki/Filter",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,49,1,0,"http://rosettacode.org//wiki/Filter",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,9,9,0,0,0,24.4444444444444,0,1,"http://rosettacode.org//wiki/Find_limit_of_recursion",0,0.934104983036888,0,0.0656791818549031,0
1,0,3,1,0,0,0,6,0,0,0,0,10,10,0,0,0,45.7,0,1,"http://rosettacode.org//wiki/Find_the_last_Sunday_of_each_month",0,0.925894577511523,0,0.0738890795867648,0
0,8,0,1,0,2,9,1,0,0,0,0,63,57,6,0,0,26.8730158730159,0,0,"http://rosettacode.org//wiki/Find_the_last_Sunday_of_each_month",0,0.515285769711692,0,0.324559259872485,0.15995690738863
6,0,2,1,0,0,10,2,4,0,0,0,22,22,2,2,0,46.3636363636364,2,0,"http://rosettacode.org//wiki/Find_the_missing_permutation",0.0788694582201082,0.774611146212852,0,0.14642295568928,0
0,0,0,1,0,3,4,1,0,0,0,0,38,31,7,0,0,30.2631578947368,0,0,"http://rosettacode.org//wiki/Find_the_missing_permutation",0,0.723853536599041,0,0.0799101143162534,0.196061805122322
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,0,"http://rosettacode.org//wiki/Find_the_missing_permutation",0,0.999788227239816,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,19,19,1,1,0,24.2105263157895,1,0,"http://rosettacode.org//wiki/Rosetta_Code/Find_unimplemented_tasks",0.03896069079459,0.825915740204384,0,0.134964821264683,0
0,0,0,1,0,0,6,0,0,0,0,0,20,16,4,0,0,24.1,0,0,"http://rosettacode.org//wiki/First-class_functions",0,0.859657511754237,0,0.0275451246240165,0.112608152243216
1,0,0,0,0,0,0,0,1,0,0,0,41,36,2,0,3,28.780487804878,0,1.25,"http://rosettacode.org//wiki/Five_weekends",0,0.625861122897255,0.348054870033071,0,0.0261807492296358
0,0,1,2,0,0,2,0,1,0,0,0,50,46,4,0,0,28.08,0,0,"http://rosettacode.org//wiki/Five_weekends",0,0.6140100034261,0,0.281194294417859,0.104588461816774
0,7,0,1,0,0,10,0,0,0,0,0,46,44,2,0,0,29.695652173913,0,0,"http://rosettacode.org//wiki/Five_weekends",0,0.63903998464206,0,0.313924079901392,0.0468141091169853
1,1,0,1,0,0,1,0,1,0,0,0,10,10,1,1,0,41.1,1,0,"http://rosettacode.org//wiki/Rosetta_Code/Fix_code_tags",0.039529536773147,0.89945647603073,0,0.0608608091606258,0
0,0,0,0,1,0,1,0,0,0,0,0,13,13,1,1,0,23.5384615384615,1,0,"http://rosettacode.org//wiki/FizzBuzz",0.0393399214469613,0.874942897421946,0,0.0855621465286471,0
0,0,2,1,0,0,1,1,0,0,0,0,7,7,0,0,0,25,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.950525794087632,0,0.0492593863911659,0
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,100,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.999788227239816,0,0,0
0,0,0,0,0,0,2,3,0,0,0,0,11,11,0,0,0,19.8181818181818,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.917684171986158,0,0.0820989773186268,0
0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,30.6,0,1,"http://rosettacode.org//wiki/Flatten_a_list",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,1,2,0,0,0,0,0,28,26,2,0,0,20.1785714285714,0,0,"http://rosettacode.org//wiki/Flatten_a_list",0,0.786428489638945,0,0.161734578025085,0.0516259233728502
0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0,0,34.25,0,1,"http://rosettacode.org//wiki/Flatten_a_list",0,0.973746993198336,0,0,0.0260472381734211
0,0,0,0,0,0,1,0,0,0,0,0,24,23,1,0,0,18.7916666666667,0,0,"http://rosettacode.org//wiki/Flatten_a_list",0,0.81531998080214,0,0.161189526113922,0.0232733930513855
2,0,11,11,1,0,7,0,2,1,0,2,99,89,5,0,5,29.2828282828283,0,1.5,"http://rosettacode.org//wiki/Flipping_bits_game",0,0.163027887051817,0.588300732707327,0.14705772459664,0.10192428065638
0,0,0,0,0,4,8,4,0,0,0,0,69,53,17,1,0,29.2898550724638,1,1.4,"http://rosettacode.org/wiki/Floyd%27s_triangle",0.0082351444827282,0.495342953523975,0,0.0147282922476667,0.481595181443439
2,0,1,0,0,0,0,1,0,0,0,0,18,18,0,0,0,25.5,0,0,"http://rosettacode.org//wiki/Floyd-Warshall_algorithm",0,0.860211333308598,0,0.139568261441665,0
1,0,0,0,0,0,2,0,0,0,0,0,7,7,0,0,0,18.2857142857143,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.950525794087632,0,0.0492593863911659,0
